file,ground_truth,removed_line
4441_missing_Resistor.net,Resistor,R7 N006 N009 250
4442-1_missing_Subcircuit.net,Subcircuit,XU1 N005 N003 N008 0 N007 N001 N001 N002 LTC4442-1
4442_missing_VoltageSource.net,VoltageSource,V2 N007 0 PULSE(0 5 0 10n 10n .1u 1u)
4444-5_missing_MOSFET.net,MOSFET,M§Q2 N003 N009 0 0 IRF7468
4444_missing_MOSFET.net,MOSFET,M§Q2 N003 N009 0 0 IRF7468
4446_missing_Capacitor.net,Capacitor,C2 N007 0 10µ
4449_missing_Capacitor.net,Capacitor,C1 N003 N002 .1µ
4600_missing_Subcircuit.net,Subcircuit,XU1 N001 N006 N002 N003 N005 N007 N008 N004 0 0 OUT IN LTM4600
4600HV_missing_VoltageSource.net,VoltageSource,V1 IN 0 7
4601-1_missing_Resistor.net,Resistor,R1 N004 0 40.2K
4601_missing_Subcircuit.net,Subcircuit,XU1 IN 0 OUT 0 N006 N006 OUT 0 N002 N004 N007 N012 N010 N009 N008 N005 N003 N011 N001 N007 LTM4601
4601A-1_missing_Capacitor.net,Capacitor,C3 N009 0 .001µ
4601A_missing_Resistor.net,Resistor,R1 N003 0 40.2K
4601AHV_missing_Resistor.net,Resistor,R4 IN N003 100K
4601HV_missing_VoltageSource.net,VoltageSource,V1 IN 0 6
4602_missing_Resistor.net,Resistor,R1 N004 0 67K
4602HV_missing_Resistor.net,Resistor,R1 N004 0 31.6K
4603-1_missing_Resistor.net,Resistor,R1 N004 0 40.2K
4603_missing_Resistor.net,Resistor,Rload OUT 0 .25
4603HV_missing_Resistor.net,Resistor,R4 IN N003 100K
4604_missing_Capacitor.net,Capacitor,C1 OUT 0 22µ
4604A_missing_Resistor.net,Resistor,Rload OUT 0 0.625
4605_missing_Subcircuit.net,Subcircuit,XU1 N009 OUT 0 N001 IN N002 N003 N003 0 N006 N004 N010 N005 N011 IN N007 N008 0 0 NC_01 LTM4605
4606_missing_Capacitor.net,Capacitor,C1 OUT N004 100p
4607_missing_VoltageSource.net,VoltageSource,V1 IN 0 15
4608_missing_VoltageSource.net,VoltageSource,V1 IN 0 3.6
4608A_missing_Resistor.net,Resistor,R2 N001 0 4.87K
4609_missing_VoltageSource.net,VoltageSource,V1 IN 0 18
4611_missing_Capacitor.net,Capacitor,C1 OUT 0 500µ
4612_missing_Capacitor.net,Capacitor,C3 N007 0 .002µ
4613_missing_Resistor.net,Resistor,R4 N009 0 392K
4614_missing_Capacitor.net,Capacitor,C1 OUT1 0 100µ
4615_missing_Resistor.net,Resistor,Rload3 OUT3 0 1
4616_missing_Capacitor.net,Capacitor,C3 OUT2 0 100µ
4618_missing_Capacitor.net,Capacitor,C2 OUT 0 47µ Rser=6m
4619_missing_Resistor.net,Resistor,R1 N002 0 28K
4620_missing_Resistor.net,Resistor,Rload2 OUT2 0 .15
4620A_missing_Capacitor.net,Capacitor,C5 N006 0 .0033µ
4622_missing_Capacitor.net,Capacitor,C1 OUT1 0 47µ Rser=5m
4622A_missing_Capacitor.net,Capacitor,C2 OUT2 0 47µ Rser=5m
4623_missing_Capacitor.net,Capacitor,C1 N002 0 .005µ
4624_missing_Resistor.net,Resistor,Rload OUT 0 .375
4625_missing_Capacitor.net,Capacitor,C1 N002 0 .005µ
4626_missing_VoltageSource.net,VoltageSource,V1 IN 0 12
4627_missing_Resistor.net,Resistor,R1 IN N002 10K
4628_missing_Resistor.net,Resistor,R1 N002 0 100K
4630-1_missing_Capacitor.net,Capacitor,C2 N008 0 2200p Rser=3.75K
4630_missing_Capacitor.net,Capacitor,C1 N003 0 4.7µ
4630A_missing_Capacitor.net,Capacitor,"C3 OUT 0 470µ V=6.3 Irms=1.816 Rser=0.05 Lser=0 mfg=""KEMET"" pn=""T495X477K006AS4823"" type=""Tantalum"""
4631_missing_Capacitor.net,Capacitor,"C6 OUT 0 470µ V=6.3 Irms=1.816 Rser=0.05 Lser=0 mfg=""KEMET"" pn=""T495X477K006AS4823"" type=""Tantalum"""
4632_missing_Resistor.net,Resistor,Rload2 N002 0 .217
4633_missing_Capacitor.net,Capacitor,C1 0 N001 4.7µ
4634_missing_Resistor.net,Resistor,Rload2 OUT2 0 1
4636-1_missing_MOSFET.net,MOSFET,M1 OUT N003 0 0 BSC016N03MS
4636_missing_Capacitor.net,Capacitor,C4 N006 0 .1µ
4637_missing_Resistor.net,Resistor,R3 N005 0 60.4K
4638_missing_Resistor.net,Resistor,R4 OUT N003 100K
4639_missing_Resistor.net,Resistor,R1 N005 0 100K
4641_missing_Resistor.net,Resistor,R2 0 N007 5.49K
4642_missing_Capacitor.net,Capacitor,C6 N005 OUT1 470p
4643_missing_Capacitor.net,Capacitor,"C7 OUT4 0 47µ x2 V=6.3 Irms=0 Rser=0.002 Lser=0 mfg=""TDK"" pn=""C4532X5ROJ47@M"" type=""X5R"""
4644-1_missing_Resistor.net,Resistor,Rload3 OUT3 0 .375
4644_missing_Capacitor.net,Capacitor,C2 N003 0 .001µ
4645_missing_Capacitor.net,Capacitor,C3 OUT N004 47p
4646_missing_Capacitor.net,Capacitor,C4 OUT2 0 330µ x4
4647_missing_Capacitor.net,Capacitor,C2 OUT 0 100µ Rser=3m x10
4648_missing_Subcircuit.net,Subcircuit,XU1 N002 NC_01 N003 MP_02 MP_03 MP_04 MP_05 MP_06 N001 OUT 0 N001 MP_07 OUT MP_08 NC_09 MP_10 0 MP_11 0 MP_12 MP_13 MP_14 MP_15 NC_16 IN MP_17 MP_18 MP_19 MP_20 NC_21 NC_22 NC_23 NC_24 NC_25 MP_26 MP_27 NC_28 LTM4648
4649_missing_Capacitor.net,Capacitor,"C2 OUT 0 100µ x2 V=6.3 Irms=0 Rser=0.002 Lser=0 mfg=""TDK"" pn=""C575OX5ROJI07M"" type=""X5R"""
4650-1_missing_Subcircuit.net,Subcircuit,XU1 N007 N006 N005 0 N005 N006 N007 OUT NC_01 OUT 0 N004 N001 OUT N004 NC_02 NC_03 0 NC_04 MP_05 MP_06 MP_07 MP_08 NC_09 N003 IN MP_10 MP_11 MP_12 MP_13 NC_14 NC_15 0 0 N002 MP_16 MP_17 N001 LTM4650-1
4650_missing_Capacitor.net,Capacitor,C5 N008 0 .001µ
4650A-1_missing_Capacitor.net,Capacitor,"C4 OUT 0 220µ x3 V=6.3 Irms=3.2 Rser=0.012 Lser=0 mfg=""KEMET"" pn=""T520V227M006ASE012"" type=""Tantalum"""
4650A_missing_Capacitor.net,Capacitor,"C2 OUT 0 220µ x3 V=6.3 Irms=3.2 Rser=0.012 Lser=0 mfg=""KEMET"" pn=""T520V227M006ASE012"" type=""Tantalum"""
4651_missing_Resistor.net,Resistor,R2 N002 OUT 90.9K
4653_missing_Subcircuit.net,Subcircuit,XU1 0 OUT N002 N001 N002 0 0 N004 N006 N007 N005 N010 OUT N009 N011 N008 N005 0 N003 N009 N007 0 0 N001 0 LTM4653
4655_missing_Resistor.net,Resistor,R4 0 OUT2 2
4656_missing_Resistor.net,Resistor,R3 N006 N003 4.99k
4657_missing_Capacitor.net,Capacitor,C7 0 INTVcc 2.2µF
4660_missing_Resistor.net,Resistor,R2 N004 0 61.9K
4661_missing_Subcircuit.net,Subcircuit,XU1 MP_01 MP_02 MP_03 MP_04 IN IN N003 N004 N002 N001 IN 0 OUT LTM4661
4662_missing_Resistor.net,Resistor,R5 OUT2 0 80m
4664_missing_VoltageSource.net,VoltageSource,V1 IN 0 48
4668_missing_Resistor.net,Resistor,Rload3 OUT3 0 1
4671_missing_Resistor.net,Resistor,R8 N007 0 30.1K
4675_missing_Capacitor.net,Capacitor,"C4 OUT0 0 100µ x3 V=6.3 Irms=0 Rser=0.002 Lser=0 mfg=""TDK"" pn=""C575OX5ROJI07M"" type=""X5R"""
4676_missing_VoltageSource.net,VoltageSource,V1 IN 0 16
4676A_missing_Resistor.net,Resistor,Rload0 OUT0 0 .077
4677_missing_Resistor.net,Resistor,R1 N009 0 6.34K
4678_missing_Capacitor.net,Capacitor,C12 0 N001 220p
4680_missing_Capacitor.net,Capacitor,C5 0 N002 220p
4686-1_missing_Resistor.net,Resistor,R1 N005 0 6.34K
4686_missing_Subcircuit.net,Subcircuit,XU1 OUT0 0 MP_01 MP_02 N006 MP_03 MP_04 N007 IN MP_05 OUT0 MP_06 MP_07 N003 N002 N006 NC_08 NC_09 N005 NC_10 0 NC_11 N004 IN N001 N004 OUT1 MP_12 NC_13 OUT1 MP_14 MP_15 NC_16 0 IN NC_17 NC_18 NC_19 NC_20 MP_21 0 LTM4686 VIN_ON=5.5 VIN_OFF=5 Vout_0=1 Vout_1=1.8 Ilim0_range=1 Ilim1_range=1 OC_limit0=1 OC_limit1=1 Mode_ll=2 Fault_response=0 Retry_delay=.1m Freq=500K PHs_0=0 PHs_1=180 Ton0_delay=.3m Ton0_rise=.5m Ton1_delay=.3m Ton1_rise=.5m Toff0_delay=.2m Toff0_fall=.3m Toff1_delay=.2m Toff1_fall=.3m Vout0_range=0 Vout1_range=0
4691_missing_Resistor.net,Resistor,R5 N004 0 1Meg
4693_missing_Capacitor.net,Capacitor,C1 OUT N001 100p
4699_missing_Resistor.net,Resistor,R4 N014 0 100K
4700_missing_Resistor.net,Resistor,R2 OUT0 0 30m
4701_missing_Subcircuit.net,Subcircuit,XU2 NC_01 NC_02 0 N002 N001 NC_03 IN NC_04 MP_05 0 NC_06 OUT MP_07 MP_08 MP_09 MP_10 IN MP_11 IN MP_12 NC_13 MP_14 MP_15 0 LTM4701
5400-1_missing_VoltageSource.net,VoltageSource,V1 +V 0 15
5400-2_missing_Subcircuit.net,Subcircuit,XU1 OUT IN 0 0 N002 N002 N001 N001 NC_01 LT5400-2
5400-3_missing_VoltageSource.net,VoltageSource,V2 -V 0 -15
5400-4_missing_VoltageSource.net,VoltageSource,V3 IN 0 AC 1
5400-5_missing_VoltageSource.net,VoltageSource,V1 +V 0 15
5400-6_missing_VoltageSource.net,VoltageSource,V2 -V 0 -15
5400-7_missing_VoltageSource.net,VoltageSource,V2 -V 0 -15
5400-8_missing_VoltageSource.net,VoltageSource,V2 -V 0 -15
5401_missing_Subcircuit.net,Subcircuit,XU2 N002 N004 +V N001 N006 0 NC_01 N005 LTC6363
5505-1_missing_VoltageSource.net,VoltageSource,V1 N001 0 3.3
5505-2_missing_VoltageSource.net,VoltageSource,V1 N001 0 3.3
5507_missing_Resistor.net,Resistor,R1 N004 N003 50
5532_missing_VoltageSource.net,VoltageSource,V1 N001 0 3.6
6000_missing_Subcircuit.net,Subcircuit,XU1 IN N001 +V -V OUT NC_01 LT6000
6001_missing_Resistor.net,Resistor,R1 OUT N001 90.9K
6002_missing_Resistor.net,Resistor,R2 N001 0 10K
6003_missing_VoltageSource.net,VoltageSource,V2 -V 0 -2
6004_missing_VoltageSource.net,VoltageSource,V3 IN 0 PULSE(-1 1 0 1u 1u 100m 200m)
6005_missing_VoltageSource.net,VoltageSource,V3 IN 0 PULSE(-1 1 0 1u 1u 100m 200m)
6010_missing_VoltageSource.net,VoltageSource,V1 +V 0 10
6011_missing_Resistor.net,Resistor,R2 N001 0 1K
6012_missing_Resistor.net,Resistor,R1 N002 N001 1K
6013_missing_Resistor.net,Resistor,R3 OUT+ N001 8.06K
6014_missing_Resistor.net,Resistor,R2 N002 IN 2K
6015_missing_Subcircuit.net,Subcircuit,XU1 N003 N002 +V -V Out LT6016
6016_missing_Resistor.net,Resistor,R2 N003 N004 1K
6017_missing_Resistor.net,Resistor,R2 N003 N004 1K
6018_missing_VoltageSource.net,VoltageSource,V1 +V 0 15
6020-1_missing_VoltageSource.net,VoltageSource,V4 REF 0 2.5
6020_missing_Resistor.net,Resistor,R2 N001 REF 10K
6078_missing_Resistor.net,Resistor,R4 N003 N002 10Meg
6079_missing_VoltageSource.net,VoltageSource,V1 +V 0 2.5
6081_missing_Resistor.net,Resistor,R5 0 N004 1Meg
6082_missing_VoltageSource.net,VoltageSource,V2 -V 0 -2.5
6084_missing_Subcircuit.net,Subcircuit,XU1 0 N001 +V -V N002 NC_01 LTC6084
6085_missing_VoltageSource.net,VoltageSource,V3 -V 0 -2.5
6087_missing_Resistor.net,Resistor,R1 OUT N001 10K
6088_missing_Resistor.net,Resistor,R6 0 N003 10K
6090-5_missing_VoltageSource.net,VoltageSource,V1 -V 0 -70
6090_missing_VoltageSource.net,VoltageSource,V4 IN 0 SINE(1.25 1.35 10K)
6100_missing_VoltageSource.net,VoltageSource,V1 N001 0 48
6101_missing_Resistor.net,Resistor,R1 N002 N001 .1
6102_missing_Subcircuit.net,Subcircuit,XU1 OUT 0 N003 N001 N002 N003 LTC6102
6103_missing_Resistor.net,Resistor,R1 N003 N001 1m
6104_missing_Resistor.net,Resistor,R4 N005 N006 1K
6105_missing_Resistor.net,Resistor,R3 N002 N004 100
6106_missing_VoltageSource.net,VoltageSource,V1 N002 0 20
6107_missing_Resistor.net,Resistor,R3 N002 N003 100
6108-1_missing_CurrentSource.net,CurrentSource,I1 N003 0 PWL(20u 0 40u 500m)
6108-2_missing_CurrentSource.net,CurrentSource,I1 N002 0 PWL(10u 0 30u 500m 50u 0)
6109-1_missing_VoltageSource.net,VoltageSource,V1 N001 0 PWL(0 40 1.2m 10)
6109-2_missing_CurrentSource.net,CurrentSource,I1 N003 0 PWL(20u 0 40u 500m)
6110_missing_VoltageSource.net,VoltageSource,V3 N003 0 5
6115_missing_Resistor.net,Resistor,R4 OutI 0 5K
6118_missing_Resistor.net,Resistor,R2 N001 N002 .1
6119-1_missing_Resistor.net,Resistor,R8 N001 N003 100
6119-2_missing_VoltageSource.net,VoltageSource,V1 N001 0 PWL(0 0 4u 12)
6200-10_missing_VoltageSource.net,VoltageSource,V3 IN- 0 AC 1
6200-5_missing_VoltageSource.net,VoltageSource,V2 -V 0 -5
6200_missing_Subcircuit.net,Subcircuit,XU1 N002 N001 OUT +V -V NC_01 LT6200
6201_missing_Resistor.net,Resistor,R1 OUT N001 1K
6202_missing_Subcircuit.net,Subcircuit,XU1 N002 N001 OUT +V -V LT6202
6203_missing_VoltageSource.net,VoltageSource,V3 IN 0 SINE(0 1 1Meg)
6204_missing_Subcircuit.net,Subcircuit,XU1 IN N001 OUT +V -V LT6202
6205_missing_Resistor.net,Resistor,R4 N006 0 499
6206_missing_VoltageSource.net,VoltageSource,V1 +V 0 3.3
6207_missing_Resistor.net,Resistor,R4 N006 0 499
6210_missing_VoltageSource.net,VoltageSource,V2 -V 0 -5
6211_missing_Subcircuit.net,Subcircuit,XU1 N003 N001 +V -V N002 P001 LT6210
6220_missing_Resistor.net,Resistor,R5 N003 N002 1.1K
6221_missing_VoltageSource.net,VoltageSource,V2 -V 0 -3.3
6222_missing_Resistor.net,Resistor,R6 OUT N003 1.1K
6226_missing_Resistor.net,Resistor,R2 N001 0 11
6227_missing_Capacitor.net,Capacitor,C1 N002 0 68p
6228_missing_VoltageSource.net,VoltageSource,V1 +V 0 5
6230-10_missing_Resistor.net,Resistor,R1 N002 N001 10K
6230_missing_Subcircuit.net,Subcircuit,XU1 N003 N001 N002 +V -V NC_01 LT6230
6231_missing_VoltageSource.net,VoltageSource,V2 -V 0 -5
6232_missing_Resistor.net,Resistor,R2 N001 0 1K
6233-10_missing_Capacitor.net,Capacitor,C3 N001 IN 1000p
6233_missing_VoltageSource.net,VoltageSource,V2 IN 0 ac 1
6234_missing_Capacitor.net,Capacitor,C1 N003 0 .1µ
6235_missing_Capacitor.net,Capacitor,C2 OUT N002 47p
6236_missing_Resistor.net,Resistor,R1 N002 N001 5K
6237_missing_Resistor.net,Resistor,R1 N002 N001 1K
6238_missing_Resistor.net,Resistor,R2 N001 0 1K
6240_missing_Capacitor.net,Capacitor,C1 OUT 0 5p
6241_missing_VoltageSource.net,VoltageSource,V1 +V 0 5
6242_missing_Subcircuit.net,Subcircuit,XU1 IN OUT +V -V OUT LTC6241
6244_missing_VoltageSource.net,VoltageSource,V2 -V 0 -2.5
6244HV_missing_VoltageSource.net,VoltageSource,V3 IN 0 PULSE(-1 1 0 1n 1n 10u 20u)
6246_missing_VoltageSource.net,VoltageSource,V2 N002 0 2.5
6247_missing_Resistor.net,Resistor,R1 N004 N003 1K
6248_missing_Subcircuit.net,Subcircuit,XU2 OUT+ 0 N004 N002 +V LTC6247
6252_missing_Subcircuit.net,Subcircuit,XU1 OUT 0 IN OUT NC_01 +V LTC6252
6253-7_missing_Resistor.net,Resistor,R6 0 N002 750
6253_missing_Subcircuit.net,Subcircuit,XU2 OUT- 0 N003 N002 +V LTC6253
6254_missing_Resistor.net,Resistor,R5 N003 +V 1K
6255_missing_VoltageSource.net,VoltageSource,V2 +V 0 5
6258_missing_Resistor.net,Resistor,R3 N005 N004 10K
6259_missing_Resistor.net,Resistor,R2 N001 N005 10K
6260_missing_Capacitor.net,Capacitor,C3 N005 0 4.7n
6261_missing_Capacitor.net,Capacitor,C3 N003 0 470p
6262_missing_Capacitor.net,Capacitor,C1 N001 0 470p
6263_missing_Capacitor.net,Capacitor,C3 N003 0 470p
6268-10_missing_Resistor.net,Resistor,R3 N001 0 100
6268_missing_VoltageSource.net,VoltageSource,V1 +V 0 2.5
6269-10_missing_Resistor.net,Resistor,R1 N002 0 1K
6269_missing_Subcircuit.net,Subcircuit,XU1 0 N001 Out +V -V +V LTC6268
6274_missing_VoltageSource.net,VoltageSource,V1 +V 0 15
6275_missing_Resistor.net,Resistor,R2 N002 N001 1K
6300_missing_Resistor.net,Resistor,R1 N002 N001 10K
6301_missing_Subcircuit.net,Subcircuit,XU1 N003 N001 +V -V N002 +V 0 LT1794
6350_missing_Resistor.net,Resistor,R1 N003 N002 499
6360_missing_VoltageSource.net,VoltageSource,V2 N001 0 5
6362_missing_Subcircuit.net,Subcircuit,XU1 N002 N005 N004 N003 N007 0 NC_01 N006 LTC6362
6363-.5_missing_Subcircuit.net,Subcircuit,XU1 0 N001 +V +OUT -OUT -V +V IN LTC6363-.5
6363-1_missing_VoltageSource.net,VoltageSource,V2 -V 0 -1
6363-2_missing_VoltageSource.net,VoltageSource,V2 -V 0 -1
6363_missing_Resistor.net,Resistor,R4 N005 0 1K
6370_missing_VoltageSource.net,VoltageSource,V1 +V 0 15
6372-0.2_missing_VoltageSource.net,VoltageSource,V1 +V 0 15
6372-1_missing_VoltageSource.net,VoltageSource,V2 -V 0 -15
6373_missing_VoltageSource.net,VoltageSource,Vin N004 0 SINE({vicm} {ampl} {sigfreq} 0 0 0) AC 1 0
6375_missing_VoltageSource.net,VoltageSource,V1 +V 0 15
6376_missing_VoltageSource.net,VoltageSource,V3 0 -V 15
6400-14_missing_VoltageSource.net,VoltageSource,V4 N001 0 1.5
6400-20_missing_VoltageSource.net,VoltageSource,V3 N007 0 -1.5
6400-26_missing_VoltageSource.net,VoltageSource,V1 N004 0 SINE(0 10m 100Meg)
6400-8_missing_VoltageSource.net,VoltageSource,V2 N007 0 -1.5
6401-14_missing_Subcircuit.net,Subcircuit,XU1 0 0 N001 N002 N006 N007 N007 N004 N005 N003 LTC6401-14
6401-20_missing_VoltageSource.net,VoltageSource,V2 N007 0 -1.5
6401-26_missing_Subcircuit.net,Subcircuit,XU1 0 0 N001 N002 N006 N007 N007 N004 N005 N003 LTC6401-26
6401-8_missing_VoltageSource.net,VoltageSource,V2 N007 0 -1.5
6402-12_missing_VoltageSource.net,VoltageSource,V1 N001 0 5
6402-20_missing_Subcircuit.net,Subcircuit,XU1 N001 N003 N001 0 _OUT NC_01 NC_02 OUT 0 N001 0 0 N002 N002 N004 N004 LT6402-20
6402-6_missing_VoltageSource.net,VoltageSource,V2 N003 0 2.2
6403-1_missing_Resistor.net,Resistor,R3 N007 0 422
6404-1_missing_VoltageSource.net,VoltageSource,V1 N004 0 SINE(0 10m 10Meg)
6404-2_missing_VoltageSource.net,VoltageSource,V2 N003 0 3.3
6404-4_missing_Subcircuit.net,Subcircuit,XU1 N008 N006 N003 N009 N002 0 N003 N001 N005 N007 LTC6404-4
6405_missing_Resistor.net,Resistor,R4 N002 N001 100
6406_missing_Resistor.net,Resistor,R1 N003 N002 402
6409_missing_VoltageSource.net,VoltageSource,V3 N003 0 PULSE(-.1 .1 .5n .01n .01n 6n 12n)
6411_missing_Resistor.net,Resistor,R1 0 OUTR 150
6417_missing_Resistor.net,Resistor,R2 N008 0 1K
6419_missing_Resistor.net,Resistor,R4 N006 0 150
6550_missing_Subcircuit.net,Subcircuit,XU1 N001 0 +V -V N002 LT6550
6551_missing_Subcircuit.net,Subcircuit,XU1 N001 -V +V N002 LT6551
6552_missing_Subcircuit.net,Subcircuit,XU1 0 0 N001 -V +V OUT +V N002 LT6552
6553_missing_Subcircuit.net,Subcircuit,XU1 0 0 IN 0 0 0 0 -V OUTB +V OUTG OUTR LT6553
6554_missing_VoltageSource.net,VoltageSource,V3 IN 0 SIN(0 1 10Meg) AC 1
6557_missing_Capacitor.net,Capacitor,C3 N006 IN .1µ
6558_missing_Subcircuit.net,Subcircuit,XU1 0 0 N002 0 N004 0 N006 0 N001 OUT N001 N005 N001 N003 N001 N007 LT6558
6559_missing_Subcircuit.net,Subcircuit,XU1 IN N001 +V -V OUT -V LT6559
6560_missing_Resistor.net,Resistor,R1 OUT N002 50
6561_missing_Capacitor.net,Capacitor,C7 N011 0 1µ
660_missing_Capacitor.net,Capacitor,C1 N001 N004 150µ
6600-10_missing_Capacitor.net,Capacitor,C1 N005 N004 82p
6600-15_missing_Subcircuit.net,Subcircuit,XU1 N004 0 N007 N009 N010 N008 N006 N005 LT6600-15
6600-2.5_missing_Resistor.net,Resistor,R3 N002 N004 787
6600-5_missing_VoltageSource.net,VoltageSource,V2 N001 0 PULSE(0 450m 400n 5n 5n 10u 20u)
6601-1_missing_VoltageSource.net,VoltageSource,V1 +V 0 1.5
6601-2_missing_Resistor.net,Resistor,R2 0 N004 300
6605-10_missing_VoltageSource.net,VoltageSource,V1 +V 0 1.5
6605-14_missing_VoltageSource.net,VoltageSource,V1 +V 0 1.5
6605-7_missing_VoltageSource.net,VoltageSource,V2 -V 0 -1.5
6650_missing_Subcircuit.net,Subcircuit,XU1 N001 0 OUT OUT LT6650
6654-1.25_missing_Capacitor.net,Capacitor,C1 OUT 0 1µ
6654-2.048_missing_Capacitor.net,Capacitor,C1 OUT 0 1µ
6654-2.5_missing_Subcircuit.net,Subcircuit,XU1 0 IN OUT LT6654-2.5
6654-3.3_missing_VoltageSource.net,VoltageSource,V1 IN 0 4
6654-3_missing_Capacitor.net,Capacitor,C1 OUT 0 1µ
6654-4.096_missing_Capacitor.net,Capacitor,C1 OUT 0 1µ
6655-2.048_missing_Capacitor.net,Capacitor,C1 OUT 0 3.3µ
6655-3.3_missing_Capacitor.net,Capacitor,C1 OUT 0 3.3µ
6655-3_missing_VoltageSource.net,VoltageSource,V3 N001 0 PULSE(0 1 100u 10n 10n 200u 10m)
6655-4.096_missing_VoltageSource.net,VoltageSource,V2 N002 0 PULSE(0 1 600u 10n 10n 200u 10m)
6656-1.25_missing_Capacitor.net,Capacitor,C1 N002 0 1µ
6656-2.048_missing_Capacitor.net,Capacitor,C1 N002 0 1µ
6656-2.5_missing_Subcircuit.net,Subcircuit,XU1 0 N001 N002 LT6656-2.5
6656-3.3_missing_Capacitor.net,Capacitor,C1 N002 0 1µ
6656-3_missing_VoltageSource.net,VoltageSource,V1 N001 0 PWL(0 0 1m 0 +100n 3.5)
6656-4.096_missing_VoltageSource.net,VoltageSource,V1 N001 0 PWL(0 0 1m 0 +100n 4.6)
6656-5_missing_Capacitor.net,Capacitor,C1 N002 0 1µ
6657-1.25_missing_Subcircuit.net,Subcircuit,XU1 IN IN OUT 0 LT6657-1.25
6657-2.5_missing_VoltageSource.net,VoltageSource,V1 IN 0 PWL(0 0 3m 3 7m 3 10m 0)
6657-3_missing_Capacitor.net,Capacitor,C1 OUT 0 1µ
6657-4.096_missing_Capacitor.net,Capacitor,C2 IN 0 .1µ
6657-5_missing_Capacitor.net,Capacitor,C1 OUT 0 1µ
6658-1.2_missing_VoltageSource.net,VoltageSource,V3 IN 0 PWL(0 0 100u 0 +2u 4.5)
6658-1.8_missing_Capacitor.net,Capacitor,C3 OUT1 0 1µ
6658-2.5_missing_Capacitor.net,Capacitor,C1 N001 0 1µ
6658-3.3_missing_VoltageSource.net,VoltageSource,V3 IN 0 PWL(0 0 100u 0 +2u 5.8)
6658-3_missing_Subcircuit.net,Subcircuit,XU1 IN IN IN IN N001 OUT1 OUT1 OUT2 OUT2 0 N002 LT6658-3
6658-5_missing_VoltageSource.net,VoltageSource,V3 IN 0 PWL(0 0 100u 0 +2u 7.5)
6658_missing_Capacitor.net,Capacitor,C1 N001 0 1µ
6700-1_missing_VoltageSource.net,VoltageSource,V3 N002 0 PULSE(0 5 0 .5m .5m 0 1m)
6700-2_missing_Subcircuit.net,Subcircuit,XU1 N004 0 N002 N002 N001 N003 LT6700-2
6700-3_missing_Resistor.net,Resistor,R2 N001 N004 10K
6702_missing_Resistor.net,Resistor,R1 N002 N004 1K
6703-2_missing_VoltageSource.net,VoltageSource,V2 N002 0 PULSE(390m 410m 0 .5m .5m 0 1m)
6703-3_missing_Resistor.net,Resistor,R1 N001 N002 1Meg
6752-2_missing_VoltageSource.net,VoltageSource,V2 N002 0 2.7
6752-3_missing_VoltageSource.net,VoltageSource,V2 N002 0 2.7
6752_missing_VoltageSource.net,VoltageSource,V2 N002 0 5
6754_missing_VoltageSource.net,VoltageSource,V3 N004 N003 SINE(0 100m 300Meg 0 0 90)
690_missing_VoltageSource.net,VoltageSource,V1 IN 0 PWL(20u 0 25u 7.5) Rser=10m
6900_missing_Subcircuit.net,Subcircuit,XU1 N001 0 N002 0 OUT LTC6900
6905-100_missing_VoltageSource.net,VoltageSource,V1 N001 0 3
6905-133_missing_VoltageSource.net,VoltageSource,V1 N001 0 3
6905-80_missing_Subcircuit.net,Subcircuit,XU1 N001 0 N002 N003 OUT LTC6905-80
6905-96_missing_VoltageSource.net,VoltageSource,V1 N001 0 3
6905_missing_Subcircuit.net,Subcircuit,XU1 N001 0 N003 N004 N002 LTC6905
6906_missing_VoltageSource.net,VoltageSource,V1 N001 0 3
6907_missing_Resistor.net,Resistor,R1 N003 0 50K
6908-1_missing_Subcircuit.net,Subcircuit,XU1 N001 0 N004 0 N003 N002 LTC6908-1
6908-2_missing_Resistor.net,Resistor,R1 N001 N004 44.2K
6909_missing_VoltageSource.net,VoltageSource,V1 N001 0 3.3
691_missing_Subcircuit.net,Subcircuit,XU2 N002 OUT N001 0 NC_01 NC_02 NC_03 NC_04 N007 N006 N004 NC_05 NC_06 _WDO N003 NC_07 LTC691
6910-1_missing_VoltageSource.net,VoltageSource,V5 N002 0 PULSE(0 5 0 1u 1u 10m 20m)
6910-2_missing_Subcircuit.net,Subcircuit,XU1 OUT N005 N004 0 N003 N002 N001 +V LTC6910-2
6910-3_missing_Capacitor.net,Capacitor,C1 0 N005 1µ
6911-1_missing_VoltageSource.net,VoltageSource,V3 N001 0 SINE(2.5 10m 1K)
6911-2_missing_VoltageSource.net,VoltageSource,V3 N001 0 SINE(2.5 10m 1K)
692_missing_Capacitor.net,Capacitor,C1 N001 0 22µ
693_missing_Subcircuit.net,Subcircuit,XU2 N002 OUT N001 0 NC_01 NC_02 NC_03 NC_04 N007 N006 N004 NC_05 NC_06 NC_07 N003 NC_08 LTC693
694-3.3_missing_VoltageSource.net,VoltageSource,V1 IN 0 PWL(20u 0 25u 7.5) Rser=10m
694_missing_Capacitor.net,Capacitor,C1 N001 0 100µ
695-3.3_missing_Resistor.net,Resistor,R1 OUT 0 100
695_missing_VoltageSource.net,VoltageSource,V3 N005 0 PULSE(0 2 0.4 1u 1u 20m 40m) Rser=0.1
699_missing_Capacitor.net,Capacitor,C1 N001 0 22µ
6990_missing_Resistor.net,Resistor,R3 N003 0 196K
