file,ground_truth,removed_line
3370_missing_Resistor.net,Resistor,RRF (VDD net1007) resistor
3371_missing_MOSFET.net,MOSFET,MM3 (VOUT1 VSS net13 VSS) nmos4
3372_missing_MOSFET.net,MOSFET,M12 (net21 VCLK2 VSS VSS) nmos4
3373_missing_MOSFET.net,MOSFET,MM1 (net1005 VB1 VDD VDD) pmos4
3374_missing_MOSFET.net,MOSFET,M12 (net21 VCLK2 VSS VSS) nmos4
3375_missing_MOSFET.net,MOSFET,MM3 (VOUT1 VSS net13 VSS) nmos4
3376_missing_MOSFET.net,MOSFET,M15 (net22 VCLK2 net23 VSS) nmos4
3377_missing_MOSFET.net,MOSFET,MM0 (neta neta VDD VDD) pmos4
3378_missing_MOSFET.net,MOSFET,MM1 (net20 net11 VDD VDD) pmos4
3379_missing_MOSFET.net,MOSFET,MM0 (net1007 net1007 VSS VSS) nmos4
338_missing_MOSFET.net,MOSFET,M8 (VOUT1 VB2 net018 VDD) pmos4
3380_missing_MOSFET.net,MOSFET,MM1 (net20 net11 VDD VDD) pmos4
3381_missing_MOSFET.net,MOSFET,MM4 (VB1 net1005 VSS VSS) nmos4
3382_missing_MOSFET.net,MOSFET,MM10 (neta net1007 VSS VSS) nmos4
3383_missing_MOSFET.net,MOSFET,MM0 (neta neta VDD VDD) pmos4
3384_missing_MOSFET.net,MOSFET,M14 (VIN1 VCLK1 net21 VSS) nmos4
3385_missing_MOSFET.net,MOSFET,MM0 (net11 net23 net13 VSS) nmos4
3386_missing_MOSFET.net,MOSFET,MM0 (net1007 net1007 VSS VSS) nmos4
3387_missing_MOSFET.net,MOSFET,MM0 (net11 net23 net13 VSS) nmos4
3388_missing_MOSFET.net,MOSFET,MM0 (VB2 VB2 VSS VSS) nmos4
3389_missing_MOSFET.net,MOSFET,MM6 (net11 net18 net19 VDD) pmos4
3390_missing_MOSFET.net,MOSFET,M13 (net22 VCLK1 VSS VSS) nmos4
3391_missing_MOSFET.net,MOSFET,M13 (net22 VCLK1 VSS VSS) nmos4
3392_missing_MOSFET.net,MOSFET,MM2 (net19 net11 VDD VDD) pmos4
3393_missing_MOSFET.net,MOSFET,MM6 (net11 net18 net19 VDD) pmos4
3394_missing_MOSFET.net,MOSFET,MM3 (VB2 net1006 VDD VDD) pmos4
3395_missing_MOSFET.net,MOSFET,MM10 (net1005 net1006 VDD VDD) pmos4
3396_missing_MOSFET.net,MOSFET,M15 (net22 VCLK2 net23 VSS) nmos4
3397_missing_MOSFET.net,MOSFET,MM8 (net6 net6 VSS VSS) nmos4
3398_missing_MOSFET.net,MOSFET,MM1 (net20 net11 VDD VDD) pmos4
3399_missing_Capacitor.net,Capacitor,C0 (net22 net21) capacitor
340_missing_MOSFET.net,MOSFET,M11 (VOUT2 VB4 VSS VSS) nmos4
3400_missing_MOSFET.net,MOSFET,MM3 (VOUT1 VSS net13 VSS) nmos4
3401_missing_MOSFET.net,MOSFET,MM5 (VOUT1 net18 net20 VDD) pmos4
3402_missing_MOSFET.net,MOSFET,MM3 (net1006 net1006 VDD VDD) pmos4
3403_missing_MOSFET.net,MOSFET,MM6 (net11 net18 net19 VDD) pmos4
3404_missing_MOSFET.net,MOSFET,MM0 (net1006 net025 VSS VSS) nmos4
3405_missing_MOSFET.net,MOSFET,MM8 (net6 net6 VSS VSS) nmos4
3406_missing_MOSFET.net,MOSFET,MM3 (net9 net9 VDD VDD) pmos4
3407_missing_MOSFET.net,MOSFET,MM1 (VB1 net1004 VDD VDD) pmos4
3408_missing_MOSFET.net,MOSFET,MM0 (net1004 net1004 VDD VDD) pmos4
3409_missing_MOSFET.net,MOSFET,MM2 (VB1 VB1 VSS VSS) nmos4
341_missing_Capacitor.net,Capacitor,C0 (VDD net05) capacitor
3410_missing_MOSFET.net,MOSFET,MM6 (net13 VSS net11 net18) pmos4
3411_missing_MOSFET.net,MOSFET,MM5 (net11 net1004 VDD VDD) pmos4
3412_missing_Resistor.net,Resistor,RR0 (net15 VSS) resistor
3413_missing_MOSFET.net,MOSFET,M12 (net21 VCLK2 VSS VSS) nmos4
3414_missing_MOSFET.net,MOSFET,M15 (net22 VCLK2 net23 VSS) nmos4
3415_missing_Resistor.net,Resistor,RR0 (VDD net7) resistor
3416_missing_MOSFET.net,MOSFET,MM8 (net19 net13 VSS VSS) nmos4
3417_missing_MOSFET.net,MOSFET,MM1 (net9 net1007 VSS VSS) nmos4
3418_missing_MOSFET.net,MOSFET,MM0 (net1007 net1007 VSS VSS) nmos4
3419_missing_MOSFET.net,MOSFET,M12 (net21 VCLK2 VSS VSS) nmos4
342_missing_Resistor.net,Resistor,R0 (net010 VIN1) resistor
3420_missing_MOSFET.net,MOSFET,MM2 (VB1 VB1 VSS VSS) nmos4
3421_missing_MOSFET.net,MOSFET,M12 (net21 VCLK2 VSS VSS) nmos4
3422_missing_Capacitor.net,Capacitor,C1 (net23 VOUT1) capacitor
3423_missing_MOSFET.net,MOSFET,MM6 (net13 VSS net11 net18) pmos4
3424_missing_MOSFET.net,MOSFET,MM1 (VB1 neta VDD VDD) pmos4
3425_missing_MOSFET.net,MOSFET,MM1 (VOUT1 net17 net20 VSS) nmos4
3426_missing_MOSFET.net,MOSFET,M12 (net21 VCLK2 VSS VSS) nmos4
3427_missing_MOSFET.net,MOSFET,MM2 (VB1 VB1 VSS VSS) nmos4
3428_missing_MOSFET.net,MOSFET,MM6 (net13 VSS net11 net18) pmos4
3429_missing_Resistor.net,Resistor,RR0 (VDD net10) resistor
343_missing_MOSFET.net,MOSFET,M1 (VOUT1 VIN1 VDD VDD) pmos4
3430_missing_MOSFET.net,MOSFET,M12 (net21 VCLK2 VSS VSS) nmos4
3431_missing_MOSFET.net,MOSFET,MM2 (VB1 net1007 VSS VSS) nmos4
3432_missing_MOSFET.net,MOSFET,MM8 (net19 net13 VSS VSS) nmos4
3433_missing_Capacitor.net,Capacitor,C1 (net23 VOUT1) capacitor
3434_missing_MOSFET.net,MOSFET,MM0 (net13 net17 net19 VSS) nmos4
3435_missing_MOSFET.net,MOSFET,MM11 (net023 net024 net1007 VSS) nmos4
3436_missing_MOSFET.net,MOSFET,M14 (VIN1 VCLK1 net21 VSS) nmos4
3437_missing_MOSFET.net,MOSFET,MM15 (net1003 net1003 net9 VSS) nmos4
3438_missing_MOSFET.net,MOSFET,MM0 (net12 VOUT1 net17 VSS) nmos4
3439_missing_MOSFET.net,MOSFET,MM2 (net1006 VB3 net15 VSS) nmos4
344_missing_Capacitor.net,Capacitor,C6 (VOUT1 net011) capacitor
3440_missing_MOSFET.net,MOSFET,M14 (net96 VCLK1 VSS VSS) nmos4
3441_missing_MOSFET.net,MOSFET,M13 (net94 VCLK2 VSS VSS) nmos4
3442_missing_MOSFET.net,MOSFET,MM3 (net23 net93 net17 VSS) nmos4
3443_missing_MOSFET.net,MOSFET,MM5 (net14 VB2 VDD VDD) pmos4
3444_missing_MOSFET.net,MOSFET,M20 (net92 VCLK1 VSS VSS) nmos4
3445_missing_MOSFET.net,MOSFET,MM14 (net025 net012 VDD VDD) pmos4
3446_missing_Capacitor.net,Capacitor,C1 (VOUT1 net94) capacitor
3447_missing_Capacitor.net,Capacitor,C6 (net92 net93) capacitor
3448_missing_MOSFET.net,MOSFET,MM5 (net14 VB2 VDD VDD) pmos4
3449_missing_Capacitor.net,Capacitor,C2 (VOUT1 net95) capacitor
345_missing_Capacitor.net,Capacitor,C0 (IIN1 VOUT1) capacitor
3450_missing_Capacitor.net,Capacitor,C6 (net92 net93) capacitor
3451_missing_MOSFET.net,MOSFET,MM8 (net16 net1003 net29 VSS) nmos4
3452_missing_MOSFET.net,MOSFET,MM14 (net1003 net1006 VDD VDD) pmos4
3453_missing_MOSFET.net,MOSFET,MM4 (net16 net1005 VSS VSS) nmos4
3454_missing_Capacitor.net,Capacitor,C2 (VOUT1 net95) capacitor
3455_missing_MOSFET.net,MOSFET,MM1 (net20 net20 VDD VDD) pmos4
3456_missing_MOSFET.net,MOSFET,MM3 (VB1 VB1 VDD VDD) pmos4
3457_missing_MOSFET.net,MOSFET,MM7 (net010 net010 net025 VSS) nmos4
3458_missing_MOSFET.net,MOSFET,M21 (net92 VCLK2 VSS VSS) nmos4
3459_missing_MOSFET.net,MOSFET,M13 (net94 VCLK2 VSS VSS) nmos4
346_missing_MOSFET.net,MOSFET,M1 (net08 VIN1 IB1 VSS) nmos4
3460_missing_MOSFET.net,MOSFET,MM8 (net15 net15 VSS VSS) nmos4
3461_missing_MOSFET.net,MOSFET,MM4 (net010 VB2 VDD VDD) pmos4
3462_missing_MOSFET.net,MOSFET,MM10 (net024 net1006 VDD VDD) pmos4
3463_missing_MOSFET.net,MOSFET,M11 (net97 VCLK4 VOUT1 VSS) nmos4
3464_missing_MOSFET.net,MOSFET,M15 (net94 VCLK1 VOUT1 VOUT1) nmos4
3465_missing_Capacitor.net,Capacitor,C6 (net92 net93) capacitor
3466_missing_Capacitor.net,Capacitor,C3 (net97 VOUT1) capacitor
3467_missing_MOSFET.net,MOSFET,M13 (net94 VCLK2 VSS VSS) nmos4
3468_missing_MOSFET.net,MOSFET,M17 (VIN2 VCLK2 net96 VSS) nmos4
3469_missing_MOSFET.net,MOSFET,MM2 (net12 net20 VDD VDD) pmos4
3470_missing_MOSFET.net,MOSFET,MM3 (net1007 VB2 VDD VDD) pmos4
3471_missing_MOSFET.net,MOSFET,MM3 (net16 net93 net15 VSS) nmos4
3472_missing_Capacitor.net,Capacitor,C5 (net93 net96) capacitor
3473_missing_MOSFET.net,MOSFET,M11 (net38 VCLK2 VSS VSS) nmos4
3474_missing_MOSFET.net,MOSFET,M12 (net31 VCLK2 VSS VSS) nmos4
3475_missing_MOSFET.net,MOSFET,M12 (net71 VSS net67 VSS) nmos4
3476_missing_Capacitor.net,Capacitor,C1 (net62 net63) capacitor
3477_missing_MOSFET.net,MOSFET,MM2 (net1006 VB3 net15 VSS) nmos4
3478_missing_MOSFET.net,MOSFET,M22 (net60 VCLK3 net62 VSS) nmos4
3479_missing_MOSFET.net,MOSFET,MM1 (net36 net23 VDD VDD) pmos4
348_missing_Resistor.net,Resistor,R0 (VDD VOUT1) resistor
3480_missing_MOSFET.net,MOSFET,MM0 (VB4 VB3 VSS VSS) nmos4
3481_missing_MOSFET.net,MOSFET,MM10 (net33 net11 VSS VSS) nmos4
3482_missing_MOSFET.net,MOSFET,M22 (net60 VCLK3 net62 VSS) nmos4
3483_missing_MOSFET.net,MOSFET,MM11 (net32 net16 VSS VSS) nmos4
3484_missing_MOSFET.net,MOSFET,M20 (net68 VCLK1 VDD VDD) pmos4
3485_missing_MOSFET.net,MOSFET,MM0 (VB3 VB3 VSS VSS) nmos4
3486_missing_MOSFET.net,MOSFET,M21 (net71 VCLK1 VDD VDD) pmos4
3487_missing_MOSFET.net,MOSFET,MM6 (net12 VB2 net26 VDD) pmos4
3488_missing_MOSFET.net,MOSFET,M19 (VOUT1 VCLK1 VDD VDD) pmos4
3489_missing_MOSFET.net,MOSFET,M10 (net67 VCLK1 VSS VSS) nmos4
349_missing_MOSFET.net,MOSFET,M2 (IB1 IB1 VDD VDD) pmos4
3490_missing_MOSFET.net,MOSFET,MM2 (net25 net16 VDD VDD) pmos4
3491_missing_MOSFET.net,MOSFET,MM6 (net9 net11 VDD VDD) pmos4
3492_missing_Capacitor.net,Capacitor,C2 (net60 net75) capacitor
3493_missing_MOSFET.net,MOSFET,M15 (VOUT1 net72 net68 VSS) nmos4
3494_missing_MOSFET.net,MOSFET,M20 (net68 VCLK1 VDD VDD) pmos4
3495_missing_MOSFET.net,MOSFET,MM7 (net010 net010 net025 VSS) nmos4
3496_missing_MOSFET.net,MOSFET,MM10 (net024 VB2 VDD VDD) pmos4
3497_missing_MOSFET.net,MOSFET,MM1 (net75 net9 VSS VSS) nmos4
3498_missing_MOSFET.net,MOSFET,MM4 (net010 net1006 VDD VDD) pmos4
3499_missing_MOSFET.net,MOSFET,MM8 (net025 net010 net023 VSS) nmos4
35_missing_Resistor.net,Resistor,R0 (VDD VOUT1) resistor 
350_missing_MOSFET.net,MOSFET,M11 (net037 VB1 net048 VSS) nmos4
3500_missing_MOSFET.net,MOSFET,M22 (net60 VCLK3 net62 VSS) nmos4
3501_missing_MOSFET.net,MOSFET,MM2 (net1007 net1007 VSS VSS) nmos4
3502_missing_MOSFET.net,MOSFET,M16 (net72 VCLK1 VDD VDD) pmos4
351_missing_Capacitor.net,Capacitor,C1 (net010 VSS) capacitor
352_missing_Capacitor.net,Capacitor,C1 (net012 VSS) capacitor
353_missing_MOSFET.net,MOSFET,M9 (net033 VB1 VDD VDD) pmos4
354_missing_Resistor.net,Resistor,R1 (IIN1 VDD) resistor
355_missing_MOSFET.net,MOSFET,M12 (net031 VB3 VDD VDD) pmos4
356_missing_MOSFET.net,MOSFET,M5 (VOUT2 VB1 net025 VSS) nmos4
357_missing_MOSFET.net,MOSFET,M1 (net019 VIN1 IB1 VSS) nmos4
358_missing_MOSFET.net,MOSFET,M11 (net07 IB1 VSS VSS) nmos4
359_missing_MOSFET.net,MOSFET,M10 (net06 IB1 VSS VSS) nmos4
360_missing_MOSFET.net,MOSFET,M15 (net013 net013 net021 VSS) nmos4
361_missing_MOSFET.net,MOSFET,M9 (net029 net08 VDD VDD) pmos4
362_missing_Resistor.net,Resistor,R2 (net9 IB3) resistor
363_missing_MOSFET.net,MOSFET,M4 (VOUT1 VB1 net021 VSS) nmos4
364_missing_MOSFET.net,MOSFET,M4 (net035 VB1 net040 VSS) nmos4
365_missing_MOSFET.net,MOSFET,M8 (net050 VB4 VSS VSS) nmos4
366_missing_Resistor.net,Resistor,R2 (net051 VOUT2) resistor
367_missing_MOSFET.net,MOSFET,M6 (VOUT2 IB2 VSS VSS) nmos4
368_missing_MOSFET.net,MOSFET,M1 (net7 net10 VDD VDD) pmos4
369_missing_MOSFET.net,MOSFET,M1 (net012 net012 VSS VSS) nmos4
37_missing_MOSFET.net,MOSFET,M1 (VOUT1 VB1 net02 VSS) nmos4
370_missing_MOSFET.net,MOSFET,M3 (net017 net017 VDD VDD) pmos4
371_missing_MOSFET.net,MOSFET,M13 (net015 net015 VDD VDD) pmos4
372_missing_BJT.net,BJT,Q1 (VOUT2 VOUT2 VSS 0) npn
373_missing_Resistor.net,Resistor,R2 (VDD VOUT2) resistor
374_missing_BJT.net,BJT,Q1 (net03 net03 VSS 0) npn
375_missing_BJT.net,BJT,Q0 (VSS VSS net02 0) pnp
376_missing_MOSFET.net,MOSFET,M3 (net03 net03 net011 VSS) nmos4
377_missing_MOSFET.net,MOSFET,M4 (net015 net013 net25 VSS) nmos4
378_missing_MOSFET.net,MOSFET,M7 (net018 net019 VDD VDD) pmos4
379_missing_BJT.net,BJT,Q2 (VSS VSS net032 0) pnp
38_missing_MOSFET.net,MOSFET,M3 (net9 VIN1 VSS VSS) nmos4
380_missing_MOSFET.net,MOSFET,M4 (net026 net018 net016 VSS) nmos4
381_missing_MOSFET.net,MOSFET,M3 (net08 net025 net031 VSS) nmos4
382_missing_MOSFET.net,MOSFET,M4 (net09 net012 VSS VSS) nmos4
383_missing_MOSFET.net,MOSFET,M0 (net015 net012 VSS VSS) nmos4
384_missing_Resistor.net,Resistor,R0 (net7 net8) resistor
385_missing_Capacitor.net,Capacitor,C0 (VOUT1 VSS) capacitor
386_missing_Capacitor.net,Capacitor,C0 (VOUT1 VSS) capacitor
387_missing_CurrentSource.net,CurrentSource,I5 (VCLK1 net08 VDD VSS) INVERTER
387_full_missing_MOSFET.net,MOSFET,M4 (net04 VDD VCLK1 VSS) nmos4
388_missing_Capacitor.net,Capacitor,C0 (VOUT1 VSS) capacitor
389_missing_Capacitor.net,Capacitor,C0 (VOUT1 VSS) capacitor
390_missing_MOSFET.net,MOSFET,M4 (net07 VB1 net018 VSS) nmos4
391_missing_Capacitor.net,Capacitor,C0 (VOUT1 net013) capacitor
392_missing_MOSFET.net,MOSFET,M2 (VDD net017 net22 VSS) nmos4
392_full_missing_MOSFET.net,MOSFET,M4 (VDD net014 net22 VSS) nmos4
393_missing_CurrentSource.net,CurrentSource,I6 (net025 net011 VCLK2 VDD VSS) TRANSMISSION_GATE
394_missing_MOSFET.net,MOSFET,M4 (net2 VCLK2 VOUT1 VSS) nmos4
395_missing_CurrentSource.net,CurrentSource,I10 (VCM1 net44 VCLK1 VDD VSS) TRANSMISSION_GATE
396_missing_Resistor.net,Resistor,R0 (VOUT1 VDD) resistor
397_missing_MOSFET.net,MOSFET,M9 (VDD VDD VOUT2 VDD) nmos4
398_missing_MOSFET.net,MOSFET,M2 (IB1 IB3 VDD VDD) pmos4
399_missing_MOSFET.net,MOSFET,M6 (VOUT1 IB3 VDD VDD) pmos4
4_missing_MOSFET.net,MOSFET,M0 (VDD VDD VIN1 VSS) nmos4
400_missing_MOSFET.net,MOSFET,M5 (net8 VB3 VSS VSS) nmos4
400_full_missing_CurrentSource.net,CurrentSource,I14 (net035 net034 VCLK2 VDD VSS) TRANSMISSION_GATE
401_missing_Resistor.net,Resistor,R3 (VDD net6) resistor
402_missing_Resistor.net,Resistor,R1 (VDD VOUT2) resistor
403_missing_Resistor.net,Resistor,R0 (VDD VOUT1) resistor
404_missing_Capacitor.net,Capacitor,C0 (net21 VSS) capacitor
405_missing_Capacitor.net,Capacitor,C1 (net31 VSS) capacitor
406_missing_Resistor.net,Resistor,R4 (VDD net15) resistor
407_missing_MOSFET.net,MOSFET,M1 (net24 VIN2 net23 VSS) nmos4
408_missing_MOSFET.net,MOSFET,M1 (net9 VIN2 IB1 VSS) nmos4
409_missing_MOSFET.net,MOSFET,M3 (VOUT2 VOUT2 VDD VDD) pmos4
41_missing_MOSFET.net,MOSFET,M5 (net07 VB3 VDD VDD) pmos4
410_missing_MOSFET.net,MOSFET,M4 (VDD VOUT1 IB2 VSS) nmos4
412_missing_Resistor.net,Resistor,R0 (VDD VOUT1) resistor
413_missing_Capacitor.net,Capacitor,C1 (VDD VOUT1) capacitor
417_missing_Capacitor.net,Capacitor,C1 (VOUT1 IB1) capacitor
418_missing_MOSFET.net,MOSFET,M0 (VOUT1 VB1 IIN1 VSS) nmos4
419_missing_Resistor.net,Resistor,R0 (VDD VOUT1) resistor
420_missing_Inductor.net,Inductor,L0 (VDD VOUT1) inductor
421_missing_MOSFET.net,MOSFET,M1 (VDD IB2 IB1 VSS) nmos4
422_missing_MOSFET.net,MOSFET,M1 (VDD net11 IB1 VSS) nmos4
424_missing_Inductor.net,Inductor,L0 (IIN1 VSS) inductor
425_missing_Capacitor.net,Capacitor,C0 (net2 net3) capacitor
426_missing_MOSFET.net,MOSFET,M0 (VDD net11 IB1 VSS) nmos4
427_missing_MOSFET.net,MOSFET,M0 (net6 VB1 IB1 VSS) nmos4
428_missing_Resistor.net,Resistor,R0 (VDD net5) resistor
429_missing_MOSFET.net,MOSFET,M3 (VOUT2 VIN2 IB1 VSS) nmos4
43_missing_MOSFET.net,MOSFET,M0 (VOUT1 VIN1 VSS VSS) nmos4
430_missing_MOSFET.net,MOSFET,M3 (net16 VCONT2 IB2 VSS) nmos4
431_missing_MOSFET.net,MOSFET,M0 (net8 VIN1 IB1 VDD) pmos4
432_missing_MOSFET.net,MOSFET,M8 (net14 net15 net16 VSS) nmos4
433_missing_MOSFET.net,MOSFET,M2 (net25 VCONT2 IB2 VSS) nmos4
434_missing_MOSFET.net,MOSFET,M6 (VOUT2 net5 net8 VSS) nmos4
435_missing_MOSFET.net,MOSFET,M6 (net23 VCONT1 IB1 VSS) nmos4
436_missing_MOSFET.net,MOSFET,M1 (net12 net10 IB1 VSS) nmos4
437_missing_MOSFET.net,MOSFET,M1 (net12 net9 IB1 VDD) pmos4
438_missing_MOSFET.net,MOSFET,M1 (VOUT2 VOUT1 IB1 VSS) nmos4
438_full_missing_CurrentSource.net,CurrentSource,I0 (VIN1 VOUT2 VDD VSS net20) XOR
439_missing_CurrentSource.net,CurrentSource,I1 (net7 net4 VDD VSS) INVERTER
440_missing_MOSFET.net,MOSFET,M6 (net34 VDD net31 VSS) nmos4
440_full_missing_MOSFET.net,MOSFET,M5 (net31 VSS net34 VDD) pmos4
441_missing_Resistor.net,Resistor,R0 (net5 net8) resistor
442_missing_MOSFET.net,MOSFET,M6 (net2 net2 net12 VSS) nmos4
443_missing_Diode.net,Diode,D1 (VSS VOUT1) diode
444_missing_MOSFET.net,MOSFET,M0 (net3 IB1 net13 net13) nmos4
446_missing_MOSFET.net,MOSFET,M3 (VOUT1 VOUT1 VDD VDD) pmos4
447_missing_MOSFET.net,MOSFET,M4 (VOUT1 VIN1 VSS VSS) nmos4
448_missing_MOSFET.net,MOSFET,M3 (VOUT1 VIN1 VDD VDD) pmos4
449_missing_Resistor.net,Resistor,R0 (net012 VOUT1) resistor
450_missing_MOSFET.net,MOSFET,M0 (VOUT1 VOUT1 VDD VDD) pmos4
451_missing_MOSFET.net,MOSFET,M0 (net4 VOUT1 VDD VDD) pmos4
452_missing_Resistor.net,Resistor,R2 (VIN1 VSS) resistor
453_missing_MOSFET.net,MOSFET,M2 (net3 VB1 VDD VDD) pmos4
454_missing_MOSFET.net,MOSFET,M3 (VOUT1 VB1 VIN1 VDD) pmos4
455_missing_Resistor.net,Resistor,R0 (VDD VOUT1) resistor
456_missing_MOSFET.net,MOSFET,M2 (VIN1 VOUT1 VDD VDD) pmos4
457_missing_MOSFET.net,MOSFET,M0 (VOUT1 VIN1 VDD VDD) pmos4
458_missing_Capacitor.net,Capacitor,C1 (VOUT1 VIN1) capacitor
459_missing_Resistor.net,Resistor,R2 (IB3 IB4) resistor
46_missing_Resistor.net,Resistor,R0 (VOUT1 VSS) resistor
460_missing_Capacitor.net,Capacitor,C6 (VOUT4 VSS) capacitor
461_missing_Resistor.net,Resistor,R2 (VIN1 net8) resistor
462_missing_MOSFET.net,MOSFET,M0 (VOUT1 VIN1 VSS VSS) nmos4
463_missing_Capacitor.net,Capacitor,C0 (VOUT1 VSS) capacitor
464_missing_Inductor.net,Inductor,L0 (VDD VOUT1) inductor
465_missing_Resistor.net,Resistor,R1 (net2 VOUT1) resistor
466_missing_MOSFET.net,MOSFET,M2 (VOUT1 net07 IB1 VDD) pmos4
467_missing_Resistor.net,Resistor,R0 (VIN1 net7) resistor
468_missing_Resistor.net,Resistor,R0 (VIN1 net09) resistor
469_missing_Capacitor.net,Capacitor,C0 (net07 net06) capacitor
470_missing_Resistor.net,Resistor,R2 (net07 VSS) resistor
471_missing_MOSFET.net,MOSFET,M2 (VOUT1 VB2 net07 VSS) nmos4
472_missing_Capacitor.net,Capacitor,C0 (VDD net02) capacitor
473_missing_Capacitor.net,Capacitor,C2 (net9 VSS) capacitor
474_missing_MOSFET.net,MOSFET,M2 (VOUT1 VDD net022 VSS) nmos4
475_missing_Resistor.net,Resistor,R1 (net013 IB1) resistor
476_missing_Capacitor.net,Capacitor,C1 (IB1 VSS) capacitor
477_missing_Capacitor.net,Capacitor,C2 (net011 net013) capacitor
478_missing_Resistor.net,Resistor,R1 (VDD VOUT2) resistor
479_missing_MOSFET.net,MOSFET,M1 (net1 IB1 VSS VSS) nmos4
48_missing_Resistor.net,Resistor,R0 (VDD VOUT1) resistor
480_missing_Resistor.net,Resistor,R1 (VDD VOUT1) resistor
481_missing_MOSFET.net,MOSFET,M0 (net011 net013 net012 VSS) nmos4
482_missing_MOSFET.net,MOSFET,M2 (VOUT1 VDD net012 VSS) nmos4
483_missing_Inductor.net,Inductor,L0 (VDD VOUT2) inductor
484_missing_MOSFET.net,MOSFET,M3 (VOUT1 VDD net010 VSS) nmos4
485_missing_MOSFET.net,MOSFET,M0 (VOUT1 VIN1 IB1 VSS) nmos4
486_missing_Resistor.net,Resistor,R1 (net3 VSS) resistor
487_missing_Resistor.net,Resistor,R1 (VDD VOUT1) resistor
488_missing_MOSFET.net,MOSFET,M1 (VOUT1 VIN1 VSS VSS) nmos4
489_missing_MOSFET.net,MOSFET,M2 (VIN1 VB1 VOUT1 VDD) pmos4
491_missing_Inductor.net,Inductor,L1 (VOUT1 VSS) inductor
492_missing_Inductor.net,Inductor,L0 (net4 VIN1) inductor
493_missing_Capacitor.net,Capacitor,C2 (net14 VIN2) capacitor
494_missing_Capacitor.net,Capacitor,C1 (VLO1 VRF1) capacitor
495_missing_Resistor.net,Resistor,R0 (VOUT1 VSS) resistor
496_missing_MOSFET.net,MOSFET,M2 (VOUT1 VLO2 VRF2 VSS) nmos4
497_missing_Resistor.net,Resistor,R1 (VDD VOUT2) resistor
498_missing_Resistor.net,Resistor,R0 (VDD VIF1) resistor
50_missing_Resistor.net,Resistor,R0 (VIN1 net3) resistor
500_missing_Resistor.net,Resistor,R2 (VDD VIF1) resistor
501_missing_MOSFET.net,MOSFET,M1 (net7 VRF1 VSS VSS) nmos4
503_missing_Resistor.net,Resistor,R1 (VDD VIF2) resistor
504_missing_MOSFET.net,MOSFET,M0 (net13 VRF1 VSS VSS) nmos4
505_missing_Resistor.net,Resistor,R1 (VDD VIF2) resistor
506_missing_MOSFET.net,MOSFET,M4 (VIF2 VB1 VDD VDD) pmos4
507_missing_Resistor.net,Resistor,R1 (VDD VIF2) resistor
508_missing_MOSFET.net,MOSFET,M1 (net06 VB1 VDD VDD) pmos4
509_missing_MOSFET.net,MOSFET,M1 (net09 VRF1 net06 net06) nmos4
510_missing_Capacitor.net,Capacitor,C1 (IB1 IIN1) capacitor
511_missing_MOSFET.net,MOSFET,M6 (VOUT1 VLO1 VBB2 VSS) nmos4
512_missing_MOSFET.net,MOSFET,M0 (VOUT2 VLO2 VBB2 VSS) nmos4
513_missing_Inductor.net,Inductor,L2 (VOUT2 VDD) inductor
514_missing_Capacitor.net,Capacitor,C0 (VSS VOUT1) capacitor
515_missing_MOSFET.net,MOSFET,M7 (VRF1 VLO2 net012 VSS) nmos4
516_missing_MOSFET.net,MOSFET,M8 (VRF2 VLO1 net014 VSS) nmos4
517_missing_MOSFET.net,MOSFET,M5 (VRF2 VLO2 net015 VSS) nmos4
518_missing_Inductor.net,Inductor,L3 (VDD VOUT2) inductor
519_missing_MOSFET.net,MOSFET,M4 (VIF2 VLO2 net01 VSS) nmos4
52_missing_MOSFET.net,MOSFET,M0 (net18 VIN1 VSS VSS) nmos4
520_missing_MOSFET.net,MOSFET,M1 (net013 VLO1 VSS VSS) nmos4
521_missing_Capacitor.net,Capacitor,C1 (VDD VOUT2) capacitor
522_missing_Capacitor.net,Capacitor,C0 (VDD VOUT1) capacitor
524_missing_Inductor.net,Inductor,L0 (VDD net016) inductor
525_missing_Inductor.net,Inductor,L0 (VDD net016) inductor
526_missing_MOSFET.net,MOSFET,M0 (VDD net013 IB2 VSS) nmos4
527_missing_MOSFET.net,MOSFET,M1 (VCONT1 net013 VCONT1 VSS) nmos4
528_missing_MOSFET.net,MOSFET,M0 (net023 net021 VSS VSS) nmos4
529_missing_MOSFET.net,MOSFET,M0 (net023 net021 IB1 VSS) nmos4
530_missing_MOSFET.net,MOSFET,M3 (IB1 IB1 VSS VSS) nmos4
531_missing_Inductor.net,Inductor,L2 (VDD net021) inductor
532_missing_MOSFET.net,MOSFET,M2 (net022 net023 VDD VDD) pmos4
533_missing_Inductor.net,Inductor,L0 (net026 net025) inductor
534_missing_MOSFET.net,MOSFET,M1 (net06 VCONT1 VSS VSS) nmos4
535_missing_MOSFET.net,MOSFET,M1 (VCONT1 net1 VCONT1 VSS) nmos4
536_missing_MOSFET.net,MOSFET,M0 (net015 net013 VDD VDD) pmos4
537_missing_Inductor.net,Inductor,L2 (VDD net09) inductor
538_missing_Capacitor.net,Capacitor,C0 (IB1 VSS) capacitor
539_missing_MOSFET.net,MOSFET,M0 (net013 net011 net02 VSS) nmos4
54_missing_MOSFET.net,MOSFET,M1 (net33 VB1 VOUT1 VSS) nmos4
